stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,monsoon_months
19,340,2394,WEST BENGAL,Purulia,Barabazar,2394,321,19,86.38369287,23.07412896,23,86.5,23,86.5,23.1,86.4,"[6,7,8]"
19,340,2395,WEST BENGAL,Purulia,Manbazar - I,2395,321,19,86.61545161,23.08466638,23,86.5,23,86.5,23.1,86.6,"[6,7,8]"
19,340,2396,WEST BENGAL,Purulia,Manbazar - II,2396,321,19,86.60731336,22.95014717,23,86.5,23,86.5,23,86.6,"[6,7,8]"
19,340,2397,WEST BENGAL,Purulia,Bundwan,2397,321,19,86.52488843,22.82690441,23,86.5,22.75,86.5,22.8,86.5,"[6,7,8]"
19,341,2398,WEST BENGAL,Howrah,Udaynarayanpur,2398,313,19,87.97242333,22.69203142,22.5,88,22.75,88,22.7,88,"[6,7,8]"
19,341,2399,WEST BENGAL,Howrah,Amta - II,2399,313,19,87.92386647,22.5734752,22.5,88,22.5,88,22.6,87.9,"[6,7,8]"
19,341,2400,WEST BENGAL,Howrah,Amta - I,2400,313,19,88.02524358,22.59949173,22.5,88,22.5,88,22.6,88,"[6,7,8]"
19,341,2401,WEST BENGAL,Howrah,Jagatballavpur,2401,313,19,88.10532038,22.63283033,22.5,88,22.75,88,22.6,88.1,"[6,7,8]"
19,341,2402,WEST BENGAL,Howrah,Domjur,2402,313,19,88.22658677,22.62586222,22.5,88,22.75,88.25,22.6,88.2,"[6,7,8]"
19,341,2403,WEST BENGAL,Howrah,Bally Jagachha,2403,313,19,88.31320554,22.64400499,22.5,88.5,22.75,88.25,22.6,88.3,"[6,7,8]"
19,341,2404,WEST BENGAL,Howrah,Sankrail,2404,313,19,88.21308234,22.55602654,22.5,88,22.5,88.25,22.6,88.2,"[6,7,8]"
19,341,2405,WEST BENGAL,Howrah,Panchla,2405,313,19,88.1373302,22.56463215,22.5,88,22.5,88.25,22.6,88.1,"[6,7,8]"
19,341,2406,WEST BENGAL,Howrah,Uluberia - II,2406,313,19,88.07605546,22.50822414,22.5,88,22.5,88,22.5,88.1,"[6,7,8]"
19,341,2407,WEST BENGAL,Howrah,Uluberia - I,2407,313,19,88.08571283,22.44642681,22.5,88,22.5,88,22.4,88.1,"[6,7,8]"
19,341,2408,WEST BENGAL,Howrah,Bagnan - I,2408,313,19,87.94791097,22.49524814,22.5,88,22.5,88,22.5,87.9,"[6,7,8]"
19,341,2409,WEST BENGAL,Howrah,Bagnan - II,2409,313,19,87.95513308,22.43261998,22.5,88,22.5,88,22.4,88,"[6,7,8]"
19,341,2410,WEST BENGAL,Howrah,Shyampur - I,2410,313,19,88.0456904,22.29087348,22.5,88,22.25,88,22.3,88,"[6,7,8]"
19,341,2411,WEST BENGAL,Howrah,Shyampur - II,2411,313,19,87.99685098,22.34822568,22.5,88,22.25,88,22.3,88,"[6,7,8]"
19,341,5929,WEST BENGAL,Howrah,Howrah,0,313,19,88.31665178,22.59259974,22.5,88.5,22.5,88.25,22.6,88.3,"[6,7,8]"
19,342,5930,WEST BENGAL,Kolkata,Kolkata,0,315,19,88.35601213,22.52674026,22.5,88.5,22.5,88.25,22.5,88.4,"[6,7,8]"
19,343,,WEST BENGAL,24 Paraganas South,Canning & Baruipur,0,304,19,88.5913474,22.37160572,22.5,88.5,22.25,88.5,22.4,88.6,"[6,7,8]"
19,343,,WEST BENGAL,24 Paraganas South,Diamond Harbour & Kakdwip,0,304,19,88.22403774,21.96539174,22,88,22,88.25,22,88.2,"[6,7,8]"
19,343,2412,WEST BENGAL,24 Paraganas South,Thakurpukur Mahestola,2412,304,19,88.25767236,22.48775346,22.5,88.5,22.5,88.25,22.5,88.3,"[6,7,8]"
19,343,2413,WEST BENGAL,24 Paraganas South,Budge Budge - I,2413,304,19,88.17526375,22.46239334,22.5,88,22.5,88.25,22.5,88.2,"[6,7,8]"
19,343,2414,WEST BENGAL,24 Paraganas South,Budge Budge - II,2414,304,19,88.16585084,22.39023903,22.5,88,22.5,88.25,22.4,88.2,"[6,7,8]"
19,343,2415,WEST BENGAL,24 Paraganas South,Bishnupur - I,2415,304,19,88.32440389,22.38847311,22.5,88.5,22.5,88.25,22.4,88.3,"[6,7,8]"
19,343,2416,WEST BENGAL,24 Paraganas South,Bishnupur - II,2416,304,19,88.24014879,22.3828078,22.5,88,22.5,88.25,22.4,88.2,"[6,7,8]"
19,343,2417,WEST BENGAL,24 Paraganas South,Sonar pur,2417,304,19,88.43802709,22.44315721,22.5,88.5,22.5,88.5,22.4,88.4,"[6,7,8]"
19,343,2418,WEST BENGAL,24 Paraganas South,Bhangar - I,2418,304,19,88.57071474,22.46913252,22.5,88.5,22.5,88.5,22.5,88.6,"[6,7,8]"
19,343,2419,WEST BENGAL,24 Paraganas South,Bhangar - II,2419,304,19,88.56168247,22.55210183,22.5,88.5,22.5,88.5,22.6,88.6,"[6,7,8]"
19,343,2420,WEST BENGAL,24 Paraganas South,Canning - I,2420,304,19,88.61400202,22.27114926,22.5,88.5,22.25,88.5,22.3,88.6,"[6,7,8]"
19,343,2421,WEST BENGAL,24 Paraganas South,Canning - II,2421,304,19,88.66118065,22.39344468,22.5,88.5,22.5,88.75,22.4,88.7,"[6,7,8]"
19,343,2422,WEST BENGAL,24 Paraganas South,Baruipur,2422,304,19,88.47962675,22.3386655,22.5,88.5,22.25,88.5,22.3,88.5,"[6,7,8]"
19,343,2423,WEST BENGAL,24 Paraganas South,Magrahat - II,2423,304,19,88.37885602,22.26576574,22.5,88.5,22.25,88.5,22.3,88.4,"[6,7,8]"
19,343,2424,WEST BENGAL,24 Paraganas South,Magrahat - I,2424,304,19,88.30068652,22.24612058,22,88.5,22.25,88.25,22.2,88.3,"[6,7,8]"
19,343,2425,WEST BENGAL,24 Paraganas South,Falta,2425,304,19,88.17967935,22.30922545,22.5,88,22.25,88.25,22.3,88.2,"[6,7,8]"
19,343,2426,WEST BENGAL,24 Paraganas South,Diamond Harbour - I,2426,304,19,88.21798901,22.21266951,22,88,22.25,88.25,22.2,88.2,"[6,7,8]"
19,343,2427,WEST BENGAL,24 Paraganas South,Diamond Harbour - II,2427,304,19,88.14417751,22.24636338,22,88,22.25,88.25,22.2,88.1,"[6,7,8]"
19,343,2429,WEST BENGAL,24 Paraganas South,Mandirbazar,2429,304,19,88.3352342,22.1469845,22,88.5,22.25,88.25,22.1,88.3,"[6,7,8]"
19,343,2430,WEST BENGAL,24 Paraganas South,Mathurapur - I,2430,304,19,88.3797653,22.07368825,22,88.5,22,88.5,22.1,88.4,"[6,7,8]"
19,343,2431,WEST BENGAL,24 Paraganas South,Jaynagar - I,2431,304,19,88.49450895,22.22614745,22,88.5,22.25,88.5,22.2,88.5,"[6,7,8]"
19,343,2432,WEST BENGAL,24 Paraganas South,Jaynagar - II,2432,304,19,88.5004904,22.10739284,22,88.5,22,88.5,22.1,88.5,"[6,7,8]"
19,343,2433,WEST BENGAL,24 Paraganas South,Kultali,2433,304,19,88.57474667,21.90334053,22,88.5,22,88.5,21.9,88.6,"[6,7,8]"
19,343,2434,WEST BENGAL,24 Paraganas South,Basanti,2434,304,19,88.76316797,22.17520448,22,89,22.25,88.75,22.2,88.8,"[6,7,8]"
19,343,2435,WEST BENGAL,24 Paraganas South,Gosaba,2435,304,19,88.8879971,21.87092932,22,89,21.75,89,21.9,88.9,"[6,7,8]"
19,343,2436,WEST BENGAL,24 Paraganas South,Mathurapur - II,2436,304,19,88.44227898,21.98909769,22,88.5,22,88.5,22,88.4,"[6,7,8]"
19,343,2437,WEST BENGAL,24 Paraganas South,Kakdwip,2437,304,19,88.24514696,21.87965298,22,88,22,88.25,21.9,88.2,"[6,7,8]"
19,343,2439,WEST BENGAL,24 Paraganas South,Namkhana,2439,304,19,88.31334997,21.74526204,21.5,88.5,21.75,88.25,21.7,88.3,"[6,7,8]"
19,343,2440,WEST BENGAL,24 Paraganas South,Patharpratima,2440,304,19,88.38826213,21.83120595,22,88.5,21.75,88.5,21.8,88.4,"[6,7,8]"
19,344,,WEST BENGAL,Medinipur West,Daspur,0,318,19,87.79362357,22.54871703,22.5,88,22.5,87.75,22.5,87.8,"[6,7,8]"
19,344,,WEST BENGAL,Medinipur West,Kharagpur & Medinipursadr,0,318,19,87.56437333,22.49850059,22.5,87.5,22.5,87.5,22.5,87.6,"[6,7,8]"
19,344,,WEST BENGAL,Medinipur West,Medinipur Sadar,0,318,19,87.47555265,22.45206448,22.5,87.5,22.5,87.5,22.5,87.5,"[6,7,8]"
19,344,2443,WEST BENGAL,Medinipur West,Garbeta - II,2443,318,19,87.17314415,22.78554595,23,87,22.75,87.25,22.8,87.2,"[6,7,8]"
19,344,2444,WEST BENGAL,Medinipur West,Garbeta - I,2444,318,19,87.37805696,22.86713082,23,87.5,22.75,87.5,22.9,87.4,"[6,7,8]"
19,344,2445,WEST BENGAL,Medinipur West,Garbeta - III,2445,318,19,87.37657638,22.74097472,22.5,87.5,22.75,87.5,22.7,87.4,"[6,7,8]"
19,344,2446,WEST BENGAL,Medinipur West,Chandrakona - I,2446,318,19,87.60475998,22.74862568,22.5,87.5,22.75,87.5,22.7,87.6,"[6,7,8]"
19,344,2447,WEST BENGAL,Medinipur West,Chandrakona - II,2447,318,19,87.53051201,22.73891062,22.5,87.5,22.75,87.5,22.7,87.5,"[6,7,8]"
19,344,2448,WEST BENGAL,Medinipur West,Ghatal,2448,318,19,87.69329702,22.67560384,22.5,87.5,22.75,87.75,22.7,87.7,"[6,7,8]"
19,344,2449,WEST BENGAL,Medinipur West,Daspur - I,2449,318,19,87.68385709,22.5665193,22.5,87.5,22.5,87.75,22.6,87.7,"[6,7,8]"
19,344,2450,WEST BENGAL,Medinipur West,Daspur - II,2450,318,19,87.79880175,22.55423437,22.5,88,22.5,87.75,22.6,87.8,"[6,7,8]"
19,344,2451,WEST BENGAL,Medinipur West,Keshpur,2451,318,19,87.45416131,22.575875,22.5,87.5,22.5,87.5,22.6,87.5,"[6,7,8]"
19,344,2452,WEST BENGAL,Medinipur West,Salbani,2452,318,19,87.23398991,22.58194713,22.5,87,22.5,87.25,22.6,87.2,"[6,7,8]"
19,344,2453,WEST BENGAL,Medinipur West,Midnapore,2453,318,19,87.27161967,22.45142405,22.5,87.5,22.5,87.25,22.5,87.3,"[6,7,8]"
19,344,2460,WEST BENGAL,Medinipur West,Kharagpur - I,2460,318,19,87.27781298,22.3165713,22.5,87.5,22.25,87.25,22.3,87.3,"[6,7,8]"
19,344,2461,WEST BENGAL,Medinipur West,Kharagpur - II,2461,318,19,87.43447244,22.33230599,22.5,87.5,22.25,87.5,22.3,87.4,"[6,7,8]"
19,344,2462,WEST BENGAL,Medinipur West,Debra,2462,318,19,87.59051818,22.42977112,22.5,87.5,22.5,87.5,22.4,87.6,"[6,7,8]"
19,344,2463,WEST BENGAL,Medinipur West,Pingla,2463,318,19,87.6037356,22.27965384,22.5,87.5,22.25,87.5,22.3,87.6,"[6,7,8]"
19,344,2464,WEST BENGAL,Medinipur West,Sabang,2464,318,19,87.60321205,22.16402252,22,87.5,22.25,87.5,22.2,87.6,"[6,7,8]"
19,344,2465,WEST BENGAL,Medinipur West,Narayangarh,2465,318,19,87.39745999,22.12918585,22,87.5,22.25,87.5,22.1,87.4,"[6,7,8]"
19,344,2466,WEST BENGAL,Medinipur West,Keshiary,2466,318,19,87.23380746,22.12992148,22,87,22.25,87.25,22.1,87.2,"[6,7,8]"
19,344,2467,WEST BENGAL,Medinipur West,Dantan - I,2467,318,19,87.28613574,21.93150655,22,87.5,22,87.25,21.9,87.3,"[6,7,8]"
19,344,2468,WEST BENGAL,Medinipur West,Dantan - II,2468,318,19,87.41591785,21.94900969,22,87.5,22,87.5,21.9,87.4,"[6,7,8]"
19,344,2469,WEST BENGAL,Medinipur West,Mohanpur,2469,318,19,87.39410762,21.83288755,22,87.5,21.75,87.5,21.8,87.4,"[6,7,8]"
19,345,,WEST BENGAL,Medinipur East,Egra and Haldia,0,317,19,87.61559928,21.84498686,22,87.5,21.75,87.5,21.8,87.6,"[6,7,8]"
19,345,,WEST BENGAL,Medinipur East,Egra and kanthi,0,317,19,87.70512353,21.96890494,22,87.5,22,87.75,22,87.7,"[6,7,8]"
19,345,,WEST BENGAL,Medinipur East,Egra and Kanthi,0,317,19,87.76874811,22.02784895,22,88,22,87.75,22,87.8,"[6,7,8]"
19,345,,WEST BENGAL,Medinipur East,Haldia and Kanthi,0,317,19,87.92034648,21.94195559,22,88,22,88,21.9,87.9,"[6,7,8]"
19,345,,WEST BENGAL,Medinipur East,Kanthi,0,317,19,87.84889412,22.02403852,22,88,22,87.75,22,87.8,"[6,7,8]"
19,345,,WEST BENGAL,Medinipur East,Tamluk and Haldia,0,317,19,87.91778852,22.08682025,22,88,22,88,22.1,87.9,"[6,7,8]"
19,345,2470,WEST BENGAL,Medinipur East,Panskura,2470,317,19,87.72264839,22.39080711,22.5,87.5,22.5,87.75,22.4,87.7,"[6,7,8]"
19,345,2471,WEST BENGAL,Medinipur East,Kolaghat,2471,317,19,87.82406914,22.44296389,22.5,88,22.5,87.75,22.4,87.8,"[6,7,8]"
19,345,2472,WEST BENGAL,Medinipur East,Tamluk,2472,317,19,87.86039297,22.29595792,22.5,88,22.25,87.75,22.3,87.9,"[6,7,8]"
19,345,2473,WEST BENGAL,Medinipur East,Sahid Matangini,2473,317,19,87.90254464,22.36743069,22.5,88,22.25,88,22.4,87.9,"[6,7,8]"
19,345,2474,WEST BENGAL,Medinipur East,Nanda Kumar,2474,317,19,87.89112601,22.20446304,22,88,22.25,88,22.2,87.9,"[6,7,8]"
19,345,2475,WEST BENGAL,Medinipur East,Mahisadal,2475,317,19,87.99607365,22.16736313,22,88,22.25,88,22.2,88,"[6,7,8]"
19,345,2476,WEST BENGAL,Medinipur East,Moyna,2476,317,19,87.75870788,22.23387099,22,88,22.25,87.75,22.2,87.8,"[6,7,8]"
19,345,2477,WEST BENGAL,Medinipur East,Potashpur - I,2477,317,19,87.57160385,22.05603214,22,87.5,22,87.5,22.1,87.6,"[6,7,8]"
19,345,2478,WEST BENGAL,Medinipur East,Potashpur - II,2478,317,19,87.58596122,21.9726162,22,87.5,22,87.5,22,87.6,"[6,7,8]"
19,345,2479,WEST BENGAL,Medinipur East,Bhagawanpur - II,2479,317,19,87.71464393,21.98618863,22,87.5,22,87.75,22,87.7,"[6,7,8]"
19,345,2480,WEST BENGAL,Medinipur East,Bhagawanpur - I,2480,317,19,87.75527243,22.09758718,22,88,22,87.75,22.1,87.8,"[6,7,8]"
19,345,2481,WEST BENGAL,Medinipur East,Chandipur,2481,317,19,87.86318084,22.1006509,22,88,22,87.75,22.1,87.9,"[6,7,8]"
19,345,2482,WEST BENGAL,Medinipur East,Sutahata,2482,317,19,88.12877716,22.12961121,22,88,22.25,88.25,22.1,88.1,"[6,7,8]"
19,345,2483,WEST BENGAL,Medinipur East,Haldia,2483,317,19,88.05828055,22.08476169,22,88,22,88,22.1,88.1,"[6,7,8]"
19,345,2484,WEST BENGAL,Medinipur East,Nandigram - I,2484,317,19,87.98534631,21.99294272,22,88,22,88,22,88,"[6,7,8]"
19,345,2485,WEST BENGAL,Medinipur East,Nandigram - II,2485,317,19,87.91205392,22.02414147,22,88,22,88,22,87.9,"[6,7,8]"
19,345,2486,WEST BENGAL,Medinipur East,Khejuri - I,2486,317,19,87.83078228,21.94780046,22,88,22,87.75,21.9,87.8,"[6,7,8]"
19,345,2487,WEST BENGAL,Medinipur East,Khejuri - II,2487,317,19,87.91824604,21.8714984,22,88,21.75,88,21.9,87.9,"[6,7,8]"
19,345,2488,WEST BENGAL,Medinipur East,Contai - I,2488,317,19,87.70247082,21.75238369,22,87.5,21.75,87.75,21.8,87.7,"[6,7,8]"
19,345,2489,WEST BENGAL,Medinipur East,Deshopran,2489,317,19,87.82000109,21.80684564,22,88,21.75,87.75,21.8,87.8,"[6,7,8]"
19,345,2490,WEST BENGAL,Medinipur East,Contai - III,2490,317,19,87.72719632,21.85437481,22,87.5,21.75,87.75,21.9,87.7,"[6,7,8]"
19,345,2491,WEST BENGAL,Medinipur East,Egra - I,2491,317,19,87.5017986,21.8369389,22,87.5,21.75,87.5,21.8,87.5,"[6,7,8]"
19,345,2492,WEST BENGAL,Medinipur East,Egra - II,2492,317,19,87.5953149,21.84391509,22,87.5,21.75,87.5,21.8,87.6,"[6,7,8]"
19,345,2493,WEST BENGAL,Medinipur East,Ramnagar - I,2493,317,19,87.52821765,21.67028504,21.5,87.5,21.75,87.5,21.7,87.5,"[6,7,8]"
19,345,2494,WEST BENGAL,Medinipur East,Ramnagar - II,2494,317,19,87.61487087,21.70988514,21.5,87.5,21.75,87.5,21.7,87.6,"[6,7,8]"
19,774,2170,WEST BENGAL,Alipurduar,Madarihat,2170,664,19,89.20026981,26.74192214,26.5,89,26.75,89.25,26.7,89.2,"[6,7,8]"
19,774,2171,WEST BENGAL,Alipurduar,Kalchini,2171,664,19,89.46325643,26.71392416,26.5,89.5,26.75,89.5,26.7,89.5,"[6,7,8]"
19,774,2172,WEST BENGAL,Alipurduar,Kumargram,2172,664,19,89.77227094,26.59916123,26.5,90,26.5,89.75,26.6,89.8,"[6,7,8]"
19,774,2173,WEST BENGAL,Alipurduar,Alipurduar - I,2173,664,19,89.43429484,26.58191293,26.5,89.5,26.5,89.5,26.6,89.4,"[6,7,8]"
19,774,2174,WEST BENGAL,Alipurduar,Alipurduar - II,2174,664,19,89.64330133,26.51024768,26.5,89.5,26.5,89.75,26.5,89.6,"[6,7,8]"
19,774,2175,WEST BENGAL,Alipurduar,Falakata,2175,664,19,89.16676279,26.59711161,26.5,89,26.5,89.25,26.6,89.2,"[6,7,8]"
19,775,2156,WEST BENGAL,Kalimpong,Kalimpong -I,2156,702,19,88.51155409,26.98414902,27,88.5,27,88.5,27,88.5,"[6,7,8]"
19,775,2157,WEST BENGAL,Kalimpong,Kalimpong - II,2157,702,19,88.59976907,27.11032003,27,88.5,27,88.5,27.1,88.6,"[6,7,8]"
19,775,2158,WEST BENGAL,Kalimpong,Gorubathan,2158,702,19,88.74381386,27.03233609,27,88.5,27,88.75,27,88.7,"[6,7,8]"
19,776,2441,WEST BENGAL,Jhargram,Binpur - II,2441,703,19,86.75236107,22.65516254,22.5,87,22.75,86.75,22.7,86.8,"[6,7,8]"
19,776,2442,WEST BENGAL,Jhargram,Binpur - I,2442,703,19,87.02619437,22.59135978,22.5,87,22.5,87,22.6,87,"[6,7,8]"
19,776,2454,WEST BENGAL,Jhargram,Jhargram,2454,703,19,87.04052156,22.37942515,22.5,87,22.5,87,22.4,87,"[6,7,8]"
19,776,2455,WEST BENGAL,Jhargram,Jamboni,2455,703,19,86.85913582,22.4465987,22.5,87,22.5,86.75,22.4,86.9,"[6,7,8]"
19,776,2456,WEST BENGAL,Jhargram,Gopiballavpur - II,2456,703,19,86.94478921,22.24503311,22,87,22.25,87,22.2,86.9,"[6,7,8]"
19,776,2457,WEST BENGAL,Jhargram,Gopiballavpur - I,2457,703,19,86.86165974,22.16582828,22,87,22.25,86.75,22.2,86.9,"[6,7,8]"
19,776,2458,WEST BENGAL,Jhargram,Nayagram,2458,703,19,87.0784335,22.0262382,22,87,22,87,22,87.1,"[6,7,8]"
19,776,2459,WEST BENGAL,Jhargram,Sankrail,2459,703,19,87.12364626,22.21911869,22,87,22.25,87,22.2,87.1,"[6,7,8]"
19,777,2268,WEST BENGAL,Paschim Bardhaman,Salanpur,2268,704,19,86.89241523,23.80542854,24,87,23.75,87,23.8,86.9,"[6,7,8]"
19,777,2269,WEST BENGAL,Paschim Bardhaman,Barabani,2269,704,19,86.99567485,23.78531415,24,87,23.75,87,23.8,87,"[6,7,8]"
19,777,2270,WEST BENGAL,Paschim Bardhaman,Jamuria,2270,704,19,87.11005742,23.7162675,23.5,87,23.75,87,23.7,87.1,"[6,7,8]"
19,777,2271,WEST BENGAL,Paschim Bardhaman,Raniganj,2271,704,19,87.09328509,23.62394339,23.5,87,23.5,87,23.6,87.1,"[6,7,8]"
19,777,2272,WEST BENGAL,Paschim Bardhaman,Ondal,2272,704,19,87.20046331,23.60760385,23.5,87,23.5,87.25,23.6,87.2,"[6,7,8]"
19,777,2273,WEST BENGAL,Paschim Bardhaman,Pandabeswar,2273,704,19,87.24411012,23.69161353,23.5,87,23.75,87.25,23.7,87.2,"[6,7,8]"
19,777,2274,WEST BENGAL,Paschim Bardhaman,Faridpur Durgapur,2274,704,19,87.31560313,23.59347707,23.5,87.5,23.5,87.25,23.6,87.3,"[6,7,8]"
19,777,2275,WEST BENGAL,Paschim Bardhaman,Kanksa,2275,704,19,87.42610724,23.54028441,23.5,87.5,23.5,87.5,23.5,87.4,"[6,7,8]"
19,777,2276,WEST BENGAL,Paschim Bardhaman,Ausgram - II,2276,704,19,87.51336091,23.43525641,23.5,87.5,23.5,87.5,23.4,87.5,"[6,7,8]"
19,777,5928,WEST BENGAL,Paschim Bardhaman,Asansol Kulti Township,0,704,19,86.91266793,23.69565577,23.5,87,23.75,87,23.7,86.9,"[6,7,8]"
10,224,1334,BIHAR,Bhagalpur,Gopalpur,1334,192,10,87.18987654,25.32059613,25.5,87,25.25,87.25,25.3,87.2,"[6,7,8]"
19,343,2438,WEST BENGAL,24 Paraganas South,Sagar,2438,304,19,88.11744705,21.73193139,21.5,88,21.75,88,21.7,88.1,"[6,7,8]"
29,555,,KARNATAKA,Belagavi,KAGWAD,7100,527,29,74.82045003,16.68338482,16.5,75,16.75,74.75,16.7,74.8,"[6,7,8]"
29,555,,KARNATAKA,Belagavi,KITTUR,7043,527,29,74.76820655,15.62513526,15.5,75,15.75,74.75,15.6,74.8,"[6,7,8]"
29,555,,KARNATAKA,Belagavi,MUDALGI,7099,527,29,75.01468006,16.277231,16.5,75,16.25,75,16.3,75,"[6,7,8]"
29,555,,KARNATAKA,Belagavi,NIPPANI,7105,527,29,74.40173897,16.49685139,16.5,74.5,16.5,74.5,16.5,74.4,"[6,7,8]"
29,555,5433,KARNATAKA,Belagavi,Chikodi,5433,527,29,74.59625333,16.44083351,16.5,74.5,16.5,74.5,16.4,74.6,"[6,7,8]"
29,555,5434,KARNATAKA,Belagavi,Athni,5434,527,29,75.12691898,16.75353109,17,75,16.75,75.25,16.8,75.1,"[6,7,8]"
29,555,5435,KARNATAKA,Belagavi,Raybag,5435,527,29,74.85746389,16.47855351,16.5,75,16.5,74.75,16.5,74.9,"[6,7,8]"
29,555,5436,KARNATAKA,Belagavi,Gokak,5436,527,29,74.8551034,16.13150722,16,75,16.25,74.75,16.1,74.9,"[6,7,8]"
29,555,5437,KARNATAKA,Belagavi,Hukeri,5437,527,29,74.56657267,16.19281175,16,74.5,16.25,74.5,16.2,74.6,"[6,7,8]"
29,555,5438,KARNATAKA,Belagavi,BELAGAVI,5438,527,29,74.52961865,15.86662886,16,74.5,15.75,74.5,15.9,74.5,"[6,7,8]"
29,555,5439,KARNATAKA,Belagavi,Khanapur,5439,527,29,74.47397758,15.58684822,15.5,74.5,15.5,74.5,15.6,74.5,"[6,7,8]"
29,555,5440,KARNATAKA,Belagavi,Bailahongala,5440,527,29,74.8136439,15.79713759,16,75,15.75,74.75,15.8,74.8,"[6,7,8]"
29,555,5441,KARNATAKA,Belagavi,SAVADATTI,5441,527,29,75.06106348,15.85759373,16,75,15.75,75,15.9,75.1,"[6,7,8]"
29,555,5442,KARNATAKA,Belagavi,Ramdurg,5442,527,29,75.26650709,16.00753179,16,75.5,16,75.25,16,75.3,"[6,7,8]"
29,556,,KARNATAKA,Bagalkote,GULEDGUDDA,7061,524,29,75.74299995,16.04124568,16,75.5,16,75.75,16,75.7,"[6,7,8]"
29,556,,KARNATAKA,Bagalkote,ILKAL,7062,524,29,76.12935124,15.99463237,16,76,16,76.25,16,76.1,"[6,7,8]"
29,556,,KARNATAKA,Bagalkote,RABAKAVI BANAHATTI,7063,524,29,75.10306599,16.46122021,16.5,75,16.5,75,16.5,75.1,"[6,7,8]"
29,556,5443,KARNATAKA,Bagalkote,Jamkhandi,5443,524,29,75.34589161,16.57855881,16.5,75.5,16.5,75.25,16.6,75.3,"[6,7,8]"
29,556,5444,KARNATAKA,Bagalkote,Bilgi,5444,524,29,75.58926934,16.34623247,16.5,75.5,16.25,75.5,16.3,75.6,"[6,7,8]"
29,556,5445,KARNATAKA,Bagalkote,Mudhol,5445,524,29,75.30845241,16.29291148,16.5,75.5,16.25,75.25,16.3,75.3,"[6,7,8]"
29,556,5446,KARNATAKA,Bagalkote,Badami,5446,524,29,75.59711512,15.96696692,16,75.5,16,75.5,16,75.6,"[6,7,8]"
29,556,5447,KARNATAKA,Bagalkote,Bagalkot,5447,524,29,75.75963496,16.21246459,16,76,16.25,75.75,16.2,75.8,"[6,7,8]"
29,556,5448,KARNATAKA,Bagalkote,Hungund,5448,524,29,76.01433965,16.11569218,16,76,16,76,16.1,76,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,ALMEL,7123,530,29,76.29813421,17.06637501,17,76.5,17,76.25,17.1,76.3,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,BABALESHWAR,7069,530,29,75.58126098,16.60702287,16.5,75.5,16.5,75.5,16.6,75.6,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,CHADACHAN,7070,530,29,75.72240601,17.29974934,17.5,75.5,17.25,75.75,17.3,75.7,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,DEVARA HIPPARAGI,7071,530,29,76.16078812,16.76826012,17,76,16.75,76.25,16.8,76.2,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,KOLHAR,7072,530,29,75.75091499,16.50769476,16.5,76,16.5,75.75,16.5,75.8,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,NIDAGUNDI,7075,530,29,75.91732645,16.40464651,16.5,76,16.5,76,16.4,75.9,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,TALIKOTI,7073,530,29,76.30340666,16.53694711,16.5,76.5,16.5,76.25,16.5,76.3,"[6,7,8]"
29,557,,KARNATAKA,Vijayapura,TIKOTA,7074,530,29,75.53369845,16.87569686,17,75.5,17,75.5,16.9,75.5,"[6,7,8]"
29,557,5449,KARNATAKA,Vijayapura,Vijayapura,5449,530,29,75.81533644,16.86912946,17,76,16.75,75.75,16.9,75.8,"[6,7,8]"
29,557,5450,KARNATAKA,Vijayapura,Indi,5450,530,29,75.95283917,17.14730087,17,76,17.25,76,17.1,76,"[6,7,8]"
29,557,5451,KARNATAKA,Vijayapura,Sindgi,5451,530,29,76.24492778,16.89195218,17,76,17,76.25,16.9,76.2,"[6,7,8]"
29,557,5452,KARNATAKA,Vijayapura,Basavana Bagevadi,5452,530,29,75.97312144,16.61468146,16.5,76,16.5,76,16.6,76,"[6,7,8]"
29,557,5453,KARNATAKA,Vijayapura,Muddebihal,5453,530,29,76.16778307,16.32124004,16.5,76,16.25,76.25,16.3,76.2,"[6,7,8]"
29,558,,KARNATAKA,Bidar,CHITAGUPPA,7084,529,29,77.29431521,17.67661479,17.5,77.5,17.75,77.25,17.7,77.3,"[6,7,8]"
29,558,,KARNATAKA,Bidar,HULSOOR,7086,529,29,76.99969401,17.98343786,18,77,18,77,18,77,"[6,7,8]"
29,558,,KARNATAKA,Bidar,KAMALNAGAR,7085,529,29,77.25761708,18.25360479,18.5,77.5,18.25,77.25,18.3,77.3,"[6,7,8]"
29,558,5454,KARNATAKA,Bidar,Basavakalyan,5454,529,29,76.89986619,17.7763429,18,77,17.75,77,17.8,76.9,"[6,7,8]"
29,558,5455,KARNATAKA,Bidar,Bhalki,5455,529,29,77.19215961,18.03904571,18,77,18,77.25,18,77.2,"[6,7,8]"
